Inspection ID,DBA Name,AKA Name,License #,Facility Type,Risk,Address,City,State,Zip,Inspection Date,Inspection Type,Results,Violations,Latitude,Longitude,Location
569811,CHIPOTLE MEXICAN GRILL,CHIPOTLE MEXICAN GRILL,1379435,Restaurant,Risk 1 (High),235 W LAKE ST ,CHICAGO,IL,60606,02/15/2012,Complaint,Pass,"32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: MISSING SECTIONS OF THE CAULKING AROUND HANDSINK, PREP SINK & 3-COMPARTMENT SINK MUST BE REPLACED & MAINTAINED. 
 All food and non-food contact equipment and utensils shall be smooth, easily cleanable, and durable, and shall be in good repair. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: DUSTY WALLS ACROSS THE 3-COMPARTMENT SINK OR AROUND VENTS MUST BE CLEANED. 
 The walls and ceilings shall be in good repair and easily cleaned.",41.885620943905664,-87.63506653338979,"(41.885620943905664, -87.63506653338979)"
614684,FRESHII,FRESHII,2089134,Restaurant,Risk 1 (High),200 W RANDOLPH ST BLDG ,CHICAGO,IL,60606,01/10/2012,Canvass,Pass,"41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: All parts of the food establishment and all parts of the property used in connection with the operation of the establishment shall be kept neat and clean and should not produce any offensive odors. 
 
OBSERVED BOXES ON FLOOR ALONG WALLS IN STORAGE ROOM. INSTRUCTED MANAGER TO PROVIDE ADDITIONAL SHELVES, ELEVATE ALL ITEMS 6' OFF FLOOR. | 40. REFRIGERATION AND METAL STEM THERMOMETERS PROVIDED AND CONSPICUOUS - Comments: All food establishments that display, prepare, or store potentially hazardous foods shall have calibrated metal stem thermometers, provided and conspicuous, for refrigerated and hot food units. 
 
INSTRUCTED MANAGER TO CALIBRATE METAL STEM THERMOMETER FOR FOOD HANDLERS.",41.88457904594883,-87.6339697209534,"(41.88457904594883, -87.6339697209534)"
614685,DUNKIN DONUTS/BASKIN ROBBINS,DUNKIN DONUTS/BASKIN ROBBINS,1908088,Restaurant,Risk 2 (Medium),233 S WACKER DR ,CHICAGO,IL,60606,01/10/2012,Canvass,Pass,"38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: Ventilation: All plumbing fixtures, such as toilets, sinks, washbasins, etc., must be adequately trapped, vented, and re-vented and properly connected to the sewer in accordance with the plumbing chapter of the Municipal Code of Chicago and the Rules and Regulations of the Board of Health. 
 
HOT WATER VALVE TURNED OFF AT FAUCET BEHIND COOLATTA MACHINE. MUST TURN ON WATER.",41.87856015362371,-87.63652387205532,"(41.87856015362371, -87.63652387205532)"
614686,CORNER BAKERY CAFE,CORNER BAKERY CAFE,1649324,Restaurant,Risk 1 (High),233 S WACKER DR ,CHICAGO,IL,60606,01/10/2012,Canvass Re-Inspection,Pass,"18. NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED, A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS - Comments: CORRECTED | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: CORRECTED | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: CORRECTED | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: CORRECTED",41.87856015362371,-87.63652387205532,"(41.87856015362371, -87.63652387205532)"
614683,"ROTI 200 WEST RANDOLPH, LLC",ROTI,2087609,Restaurant,Risk 1 (High),200 W RANDOLPH ST BLDG ,CHICAGO,IL,60606,01/10/2012,Canvass,Pass,"32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: All food and non-food contact equipment and utensils shall be smooth, easily cleanable, and durable, and shall be in good repair. 
 
OBSERVED STAINED PITS ON SURFACE OF CUTTING BOARD AT FRONT COOKLINE. MUST REPAIR OR REPLACE DAMAGED CUTTING BOARD. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: All food and non-food contact surfaces of equipment and all food storage utensils shall be thoroughly cleaned and sanitized daily. 
 
MUST CLEAN AND MAINTAIN INTERIOR OF ICE MACHINE. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: The walls and ceilings shall be in good repair and easily cleaned. 
 
OBSERVED FOOD DEBRIS ON WALLS BEHIND/AROUND 3-COMPARTMENT SINK AND DUST BUILD UP ON CEILING VENTILATION COVERS ABOVE DRY STORAGE ROOM. INSTRUCTED MANAGER TO CLEAN AND MAINTAIN ALL UNCLEAN WALLS AND VENTILATION COVERS.",41.88457904594883,-87.6339697209534,"(41.88457904594883, -87.6339697209534)"
614679,XANDO COFFEE & BAR / COSI SANDWICH BAR,XANDO COFFEE & BAR / COSI SANDWICH BAR,62,Restaurant,Risk 1 (High),230 W WASHINGTON ST ,CHICAGO,IL,60606,01/09/2012,Canvass,Pass,"38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: Ventilation: All plumbing fixtures, such as toilets, sinks, washbasins, etc., must be adequately trapped, vented, and re-vented and properly connected to the sewer in accordance with the plumbing chapter of the Municipal Code of Chicago and the Rules and Regulations of the Board of Health. 
 
COFFEE STATION 1-COMPARTMENT SINK PIPE LEAKING BY VALVE. MUST REPAIR AND MAINTAIN SINK. | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: All food and non-food contact equipment and utensils shall be smooth, easily cleanable, and durable, and shall be in good repair. 
 
REAR PREP AREA CUTTING BOARD SURFACE WITH DARK PITS. MUST REPLACE OR REPAIR DAMAGED CUTTING BOARD. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: All food and non-food contact surfaces of equipment and all food storage utensils shall be thoroughly cleaned and sanitized daily. 
 
OBSERVED FOOD/DUST BUILD UP ON SHELVES BEHIND FRONT SERVICE LINE. MUST CLEANA AND MAINTAIN ALL UNCLEAN SHELVES. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: The floors shall be constructed per code, be smooth and easily cleaned, and be kept clean and in good repair. 
 
OBSERVED FOOD/DIRT BUILD UP ON FLOOR UNDER AND AROUND EQUIPMENT AT REAR PREP/STORAGE AREA. MUST DETAIL CLEAN FLOO THROUGHOUT AND MAINTAIN. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: The walls and ceilings shall be in good repair and easily cleaned. 
 
OBSERVED SMALL HOLES IN WALL AT STORAGE AREA BY WATER FILTER SYSTEM. MUST SEAL ALL HOLES IN WALL ALSO MUST REATTACH 1-COMPARTMENT SINK TO WALL (BY 3-COMPARTMENT SINK). | 36. LIGHTING: REQUIRED MINIMUM FOOT-CANDLES OF LIGHT PROVIDED, FIXTURES SHIELDED - Comments: All rooms in which food or drink is prepared, or in which utensils are washed, shall be lighted so that a minimum of 50-foot candles of light is available on all work surfaces. 
 
 
MUST CLEAN ALL UNCLEAN CEILING LIGHT COVERS ABOVE REAR PREP AREA. ",41.88331785985083,-87.63476909461744,"(41.88331785985083, -87.63476909461744)"
614680,SIAM  RICE THAI CUISINE,SIAM  RICE THAI CUISINE,1403374,Restaurant,Risk 1 (High),117 N WELLS ST ,CHICAGO,IL,60606,01/09/2012,Canvass,Pass,"35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: The walls and ceilings shall be in good repair and easily cleaned. 
 
OBSERVED FOOD DEBRIS ON WALLS AROUND MOP SINK AND DUST BUILD UP/FOOD DEBRIS ON CEILING TILES ABOVE PREP AREA. INSTRUCTED MANAGER TO CLEAN AND MAINTAIN ALL UNCLEAN WALLS AND CEILING TILES. | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: All food and non-food contact equipment and utensils shall be smooth, easily cleanable, and durable, and shall be in good repair. 
 
PREP AREA CUTTING BOARDS WITH DARK PITS ON SURFACE. INSTRUCTED MANAGER TO REPLACE OR REPAIR ALL DAMAGED CUTTING BOARDS. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: All food and non-food contact surfaces of equipment and all food storage utensils shall be thoroughly cleaned and sanitized daily. 
 
OBSERVED DUST BUILD UP ON REAR OF WALK IN COOLER CONDENSER. INSTRUCTED MANAGER TO CLEAN AND MAINTAIN CONDENSER.",41.88366156657941,-87.63372329851377,"(41.88366156657941, -87.63372329851377)"
614676,MONK'S PUB,MONK'S PUB,1077,Restaurant,Risk 1 (High),205-207 W LAKE ST ,CHICAGO,IL,60606,01/06/2012,Canvass,Pass,"35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: The walls and ceilings shall be in good repair and easily cleaned. 
 
OBSERVED FOOD DEBRIS ON WALLS IN PREP AREA. MUST CLEAN AND MAINTAIN ALL UNCLEAN WALLS. | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: All food and non-food contact equipment and utensils shall be smooth, easily cleanable, and durable, and shall be in good repair. 
 
PREP AREA CUTTING BOARD SURFACE WITH DARK PITS (ALONG COOKLINE) AND STAND UP 2-COOR REACH IN PREP COOLERS DOOR RUBBER GASKETS RIPPED. MUST REPAIR AND MAINTAIN GASKETS AND REPLACE DAMAGED CUTTING BOARD. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: All food and non-food contact surfaces of equipment and all food storage utensils shall be thoroughly cleaned and sanitized daily. 
 
OBSERVED ACCUMULATED FOOD DEBRIS ON SHELVES BEHIND BAR COUNTER AND SLIGHT LIME BUILD UP INSIDE ICE MACHINE. MUST CLEAN AND MAINTAIN ALL UNCLEAN EQUIPMENT.",41.88561849458468,-87.63412235814367,"(41.88561849458468, -87.63412235814367)"
614678,TACO FRESCO,TACO FRESCO,1740135,Restaurant,Risk 1 (High),29 N WACKER DR ,CHICAGO,IL,60606,01/06/2012,Canvass,Pass,"40. REFRIGERATION AND METAL STEM THERMOMETERS PROVIDED AND CONSPICUOUS - Comments: All food establishments that display, prepare, or store potentially hazardous foods shall have calibrated metal stem thermometers, provided and conspicuous, for refrigerated and hot food units. 
 
METAL STEM THERMOMETER NOT CALIBRATED. INSTRUCTED MANAGER TO CALIBRATE METAL STEM THERMOMETER FOR FOOD HANDLERS. | 36. LIGHTING: REQUIRED MINIMUM FOOT-CANDLES OF LIGHT PROVIDED, FIXTURES SHIELDED - Comments: All rooms in which food or drink is prepared, or in which utensils are washed, shall be lighted so that a minimum of 50-foot candles of light is available on all work surfaces. 
 
OBSERVED DUST BUILD UP ON CEILING TILES AND CEILING VENTILATION ABOVE PREP AREA. MUST CLEAN AND MAINTAIN ALL UNCLEAN CEILING TILES AND VENT COVER.",41.88270035458986,-87.63663755997726,"(41.88270035458986, -87.63663755997726)"
659888,KCG OF CHICAGO UNION STATION,KELLY'S CAJUN GRILL,69186,Restaurant,Risk 1 (High),225 S CANAL ST ,CHICAGO,IL,60606,01/05/2012,Suspected Food Poisoning,Pass,,41.878531278353606,-87.63942745962717,"(41.878531278353606, -87.63942745962717)"
659885,KCG OF CHICAGO UNION STATION,KELLY'S CAJUN GRILL,69186,Restaurant,Risk 1 (High),225 S CANAL ST ,CHICAGO,IL,60606,01/05/2012,Complaint Re-Inspection,Pass,,41.878531278353606,-87.63942745962717,"(41.878531278353606, -87.63942745962717)"
614671,CORNER BAKERY CAFE,CORNER BAKERY CAFE,1649400,Restaurant,Risk 1 (High),123 N WACKER DR ,CHICAGO,IL,60606,01/05/2012,Canvass,Pass,"32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: All food and non-food contact equipment and utensils shall be smooth, easily cleanable, and durable, and shall be in good repair. 
 
FRONT PREP AREA CUTTING BOARDS WITH DARK PITS ON SURFACE. MUST REPLACE ALL DAMAGED CUTTING BOARDS. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: All food and non-food contact surfaces of equipment and all food storage utensils shall be thoroughly cleaned and sanitized daily. 
 
OBSERVED SLIGHT LIME BUILD UP INSIDE ICE MACHINE AND PLASTIC TUBES UNCLEAN IN UPPER PORTION OF ICE MACHINE. MUST CLEAN AND MAINTAIN EQUIPMENT. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: The floors shall be constructed per code, be smooth and easily cleaned, and be kept clean and in good repair. 
 
OBSERVED FLOOR GROUT LOW/IN POOR REPAIR INSIDE WALK IN COOLER AND AROUND 3-COMPARTMENT SINK. MUST REPAIR/REGROUT DAMAGED FLOOR TILES.",41.883748216941356,-87.6366618383099,"(41.883748216941356, -87.6366618383099)"
614667,CORNER BAKERY CAFE,CORNER BAKERY CAFE,1649372,Restaurant,Risk 1 (High),444 W JACKSON BLVD ,CHICAGO,IL,60606,01/04/2012,Canvass,Pass,"33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: All food and non-food contact surfaces of equipment and all food storage utensils shall be thoroughly cleaned and sanitized daily. 
 
OBSERVED ACCUMULATED FOOD DEBRIS INSIDE 3-COMPARTMENT SINK AND SLIGHT LIME BUILD UP INSIDE ICE MACHIHNE. INSTRUCTED MANAGER TO CLEAN AND MAINTAIN ALL UNCLEAN EQIUPMENT. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: The floors shall be constructed per code, be smooth and easily cleaned, and be kept clean and in good repair. 
 
OBSERVED FOOD BUILD UP ON FLOOR UNDER AND AROUND SHELF RACKS, SINKS, COOLERS AND COOKING EQUIPMENT IN PREP AND DISHWASH AREA. MUST DETAIL CLEAN FLOOR AND MAINTAIN. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: The walls and ceilings shall be in good repair and easily cleaned. 
 
OBSERVED FOOD DEBRIS ON WALL BEHIND CUTTING TABLE IN REAR PREP AREA. MUST CLEAN AND MAINTAIN WALL ALSO MUST REPLACE DAMAGED CEILING TILE ABOVE REVOLVING DOOR. | 36. LIGHTING: REQUIRED MINIMUM FOOT-CANDLES OF LIGHT PROVIDED, FIXTURES SHIELDED - Comments: Shielding to protect against broken glass falling into food shall be provided for all artificial lighting sources in preparation, service, and display facilities. 
 
CEILING LIGHT COVER MISSING OUTSIDE OF WALK IN COOLER. MUST PROVIDE LIGHT COVER.",41.87815537704807,-87.63949995628163,"(41.87815537704807, -87.63949995628163)"
614668,TOKYO LUNCH BOX AND SAKE BAR,TOKYO LUNCH BOX & SAKE BAR,2042226,Restaurant,Risk 1 (High),300 S RIVERSIDE PLZ ,CHICAGO,IL,60606,01/04/2012,Canvass,Pass,"32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: All food and non-food contact equipment and utensils shall be smooth, easily cleanable, and durable, and shall be in good repair. 
 
PREP AREA CUTTING BAORDS WITH DARK PITS ON SURFACE. INSTRUCTED MANAGER TO REPAIR OR REPLACE ALL DAMAGED CUTTING BOARDS. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: Ventilation: All plumbing fixtures, such as toilets, sinks, washbasins, etc., must be adequately trapped, vented, and re-vented and properly connected to the sewer in accordance with the plumbing chapter of the Municipal Code of Chicago and the Rules and Regulations of the Board of Health. 
 
PREP AREA HANDWASH BOWL COLD AND HOT WATER HANDLES STRIPPED. MUST REPAIR AND MAINTAIN SINK. | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: All parts of the food establishment and all parts of the property used in connection with the operation of the establishment shall be kept neat and clean and should not produce any offensive odors. 
 
BAR 3-COMPARTMENT SINK CLUTTERED. MUST REMOVE ALL CLUTTER/KEEP INTERIOR OF SINK CLEAN AND EMPTY.",41.87797513796852,-87.63842217104092,"(41.87797513796852, -87.63842217104092)"
614666,CORNER BAKERY CAFE,CORNER BAKERY CAFE,1649324,Restaurant,Risk 1 (High),233 S WACKER DR ,CHICAGO,IL,60606,01/03/2012,Canvass,Fail,"18. NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED, A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS - Comments: All necessary control measures shall be used to effectively minimize or eliminate the presence of rodents, roaches, and other vermin and insects on the premises of all food establishments, in food-transporting vehicles, and in vending machines. 
 
OBSERVED OVER 15 LIVE SMALL FLIES ON WALLS/CEILING AT FRONT AND REAR PREP AREAS. INSTRUCTED MANAGER TO REMOVE ALL PEST ACTIVITY BY DATE OF REINSPECTION (01/10/12). | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: All food and non-food contact surfaces of equipment and all food storage utensils shall be thoroughly cleaned and sanitized daily. 
 
OBSERVED FOOD BUILD UP ON EXTERIOR OF COOLERS/COOKING EQUIPMENT AND SINKS. INSTRUCTED MANAGER TO CLEAN AND MAINTAIN ALL UNCLEAN EQUIPMENT. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: The floors shall be constructed per code, be smooth and easily cleaned, and be kept clean and in good repair. 
 
OBSERVED FOOD DEBRIS ON FLOOR IN PREP AREAS AND DISHWASH AREA ALSO OBSERVED LOW FLOOR GROUT AROUND 3-COMPARTMENT SINK. MUST CLEAN AND MAINTAIN FLOOR UNDER AND AROUND ALL EQUIPMENT AND REPAIR/REGROUT ALL DAMAGED FLOOR TILES. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: The walls and ceilings shall be in good repair and easily cleaned. 
 
MUST CLEAN AND MAINTAIN ALL UNCLEAN WALLS/CEILING THROUGHOUT AND MAINTAIN.",41.87856015362371,-87.63652387205532,"(41.87856015362371, -87.63652387205532)"
666300,KCG OF CHICAGO UNION STATION,KELLY'S CAJUN GRILL,69186,Restaurant,Risk 1 (High),225 S CANAL ST ,CHICAGO,IL,60606,01/03/2012,Complaint Re-Inspection,Fail,"34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: The floors shall be constructed per code, be smooth and easily cleaned, and be kept clean and in good repair. 
CRACKS IN WALK-IN COOLER FLOOR, INSTRUCTED TO SEAL. | 9. WATER SOURCE: SAFE, HOT & COLD UNDER CITY PRESSURE - Comments: All food establishments shall be provided with an adequate supply of hot and cold water under pressure properly connected to the city water supply. 
NO HOT RUNNING WATER, INSTRUCTED TO PROVIDE HOT WATER NO LESS THAN 110F AT THE FAUCET.",41.878531278353606,-87.63942745962717,"(41.878531278353606, -87.63942745962717)"
666298,KCG OF CHICAGO UNION STATION,KELLY'S CAJUN GRILL,69186,Restaurant,Risk 1 (High),225 S CANAL ST ,CHICAGO,IL,60606,12/30/2011,Complaint,Fail,"10. SEWAGE AND WASTE WATER DISPOSAL, NO BACK SIPHONAGE, CROSS  CONNECTION AND/OR BACK FLOW - Comments: In food establishments, there shall be adequate sewage and waste water disposal facilities that comply with all the requirements of the plumbing section of the Municipal Code of Chicago. 
A LARGE HOLE NOTED ON THE SIDE OF GREASE TRAP AND WASTE WATER GUSHING ON KITCHEN FLOOR. INSTRUCTED MANAGER TO REPLACE GREASE TRAP AND MAINTAIN PLUMBING. | 18. NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED, A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS - Comments: All necessary control measures shall be used to effectively minimize or eliminate the presence of rodents, roaches, and other vermin and insects on the premises of all food establishments, in food-transporting vehicles, and in vending machines. 
ABOUT 18 LIVE COCKROACHES FOUND NESTING IN WALK-IN COOLER DOOR RUBBER GASKET, ON WALL BEHIND COOKING LINE AND UNDER 3 COMP SINK. INSTRUCTED MGR TO ELIMINATE INSECTS ACTIVITY IN ALL AFFECTED AREAS, MUST HAVE PEST CONTROL TO SERVICE PREMISES. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: All utensils shall be thoroughly cleaned and sanitized after each usage. 
THE FOLLOWING NOT CLEAN: SHELVES INSIDE WALK-IN COOLER, UNDER SCOMP SINK, GREASE BEHIND AND  UNDER COOKING LINE, INSIDE OF ICE MAKER, OUT SIDE SURFACES OF DEEP FRYERS AND COOKING EQUIPMENT. INSTRUCTED MGR TO CLEAN AND MAINTAIN. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: The floors shall be constructed per code, be smooth and easily cleaned, and be kept clean and in good repair. 
GREASE ND DIRT BUILD UP NOTED BEHIND COOKING LINE AND 3COMP SINK, INSTRUCTED TO CLEAN. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: The walls and ceilings shall be in good repair and easily cleaned. 
MUST SEAL ALL CRACKS AND CREVICES AT KITCHEN WALLS. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: The floors shall be constructed per code, be smooth and easily cleaned, and be kept clean and in good repair. 
MUST STORE ALL CASES OF SOFT DRINKS ELEVATED OFF THE FLOOR. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: Ventilation: All plumbing fixtures, such as toilets, sinks, washbasins, etc., must be adequately trapped, vented, and re-vented and properly connected to the sewer in accordance with the plumbing chapter of the Municipal Code of Chicago and the Rules and Regulations of the Board of Health. 
MOP SINK NOT DRAINING, ALSO FAUCET SPILLING OUT SIDE SINK. INSTRICTED TO REPAIR PLUMBING AND MAINTAIN. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: Ventilation: All plumbing fixtures, such as toilets, sinks, washbasins, etc., must be adequately trapped, vented, and re-vented and properly connected to the sewer in accordance with the plumbing chapter of the Municipal Code of Chicago and the Rules and Regulations of the Board of Health. 
GREASE TRAP FOR WOK COOKNG AREA IN POOR REPAIR WITH PATCHED HOLES. 
INSTRUCTED TO REPLACE.",41.878531278353606,-87.63942745962717,"(41.878531278353606, -87.63942745962717)"
