1,"平成22年国勢調査人口等基本集計（総務省統計局）","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
152,"01","28100","1","danjo.0002","1","　女",813086,6131,6006,6092,6001,6072,6107,6156,6433,6541,6429,6775,6749,6740,6587,6487,6719,6584,6803,7645,8416,8590,8619,8738,8725,8623,8832,9181,9252,9168,9078,9616,9608,10429,10612,11073,11955,12415,12778,12270,12127,11834,11679,11206,11021,8968,10989,10414,10235,9815,9521,9757,9880,9681,9079,9492,9580,9708,10440,10800,11750,12516,14703,14641,13841,8344,9401,11373,10814,11427,11507,9915,8545,9120,9480,9620,9368,8322,8608,8155,7741,6956,6918,6187,5679,5432,4608,4007,3516,3428,2727,2587,1753,1530,1276,1112,841,733,487,392,277,188,101,80,46,20,12,5,5,1,1,-,5729,46.3232962618,46.4627904744,30302,31666,33338,36167,43295,45511,51338,61545,54708,50974,47889,52278,64045,54522,46680,42194,31172,18286,8258,2730,435,24,-,95306,507750,204301,103099,29733,459,11.8046911094,62.8903942122,25.3049146784,12.7699394444,3.6827574419,0.0568521732
153,"01","29000","a","danjo.0000","0","奈良県",1400728,10404,10678,11070,11426,11547,11464,11799,12384,12666,12985,13273,13353,13704,13668,13590,14272,14492,14438,14517,14775,14415,14805,14709,14210,14335,14158,14582,14601,14253,14406,14774,15291,16398,16894,17706,18928,20109,20892,20665,20001,19758,19425,19180,19039,14801,18976,17509,17315,16721,15990,16364,17000,16492,15803,16972,17493,17761,19209,20570,21899,23361,26692,26929,26133,15044,16577,20988,20419,21302,20568,17759,14896,15478,15961,15741,14351,13318,12796,12492,11791,10658,10195,9575,8703,8098,7010,6053,5346,4576,3848,3546,2360,2084,1783,1543,1133,893,651,473,278,201,142,74,36,23,10,4,7,5,1,-,7909,45.4114084457,46.1481238220,55125,61298,67588,72494,72474,72000,81063,100595,92203,86511,82631,96932,118159,99854,79835,64748,47229,26833,11316,3428,476,27,-,184011,875062,333746,154057,42080,503,13.2114079432,62.8266845872,23.9619074697,11.0608054600,3.0212109398,0.0361138095
154,"01","29000","a","danjo.0001","1","　男",663321,5358,5464,5433,5780,5878,5844,6088,6393,6579,6603,6849,6759,7033,7034,7033,7312,7460,7421,7417,7164,6951,7094,7197,6873,6875,6782,6989,7038,6926,6852,7013,7410,7917,8152,8541,9248,9725,10136,10017,9546,9438,9289,9070,9037,6876,8941,8360,8207,7985,7540,7766,8004,7812,7499,8000,8205,8388,9162,9762,10477,11002,12523,12815,12279,7125,7846,9965,9611,10201,9905,8590,7127,7368,7643,7508,6649,6034,5659,5403,5019,4455,4127,3779,3289,3014,2437,2026,1597,1299,995,853,535,476,381,296,209,149,109,81,55,22,19,2,3,3,1,1,-,-,-,-,4834,43.9936999516,44.6145287958,27913,31507,34708,36774,34990,34587,39033,48672,43710,41033,39081,45994,55744,47528,38236,28764,18664,8354,2541,603,49,2,-,94128,419618,144741,58977,11549,51,14.2945874406,63.7245685944,21.9808439650,8.9564410535,1.7538690969,0.0077450276
155,"01","29000","a","danjo.0002","1","　女",737407,5046,5214,5637,5646,5669,5620,5711,5991,6087,6382,6424,6594,6671,6634,6557,6960,7032,7017,7100,7611,7464,7711,7512,7337,7460,7376,7593,7563,7327,7554,7761,7881,8481,8742,9165,9680,10384,10756,10648,10455,10320,10136,10110,10002,7925,10035,9149,9108,8736,8450,8598,8996,8680,8304,8972,9288,9373,10047,10808,11422,12359,14169,14114,13854,7919,8731,11023,10808,11101,10663,9169,7769,8110,8318,8233,7702,7284,7137,7089,6772,6203,6068,5796,5414,5084,4573,4027,3749,3277,2853,2693,1825,1608,1402,1247,924,744,542,392,223,179,123,72,33,20,9,3,7,5,1,-,3075,46.6826898460,47.5529205094,27212,29791,32880,35720,37484,37413,42030,51923,48493,45478,43550,50938,62415,52326,41599,35984,28565,18479,8775,2825,427,25,-,89883,455444,189005,95080,30531,452,12.2401039312,62.0215379420,25.7383581268,12.9478219661,4.1576562100,0.0615525403
156,"01","30000","a","danjo.0000","0","和歌山県",1002198,7159,7340,7682,7428,7745,7757,8065,8584,8824,9111,9472,9416,9801,9787,9834,10040,10171,10109,9030,7646,7449,7749,8348,8660,8808,8923,9305,9348,9352,9470,9791,9911,10924,11015,11952,12668,13644,13915,13621,13452,13163,12958,12850,12778,9888,13287,12487,12338,12175,11707,12244,12698,12266,11845,12802,12932,12943,13881,14480,15729,16822,19174,19237,18201,10387,11692,14970,14328,15183,14652,12547,11156,12026,12756,12612,12015,11250,11728,10993,10338,9625,9461,8811,8171,7589,6563,5655,4889,4222,3655,3267,2158,2058,1579,1475,979,745,605,414,246,175,110,79,32,14,14,6,-,3,-,-,8774,47.3402776659,49.1265909285,37354,42341,48310,46996,41014,46398,53593,67300,61637,61994,61855,69965,83821,70825,61097,56324,43657,24984,10537,2989,410,23,-,128005,594573,270846,138924,38943,433,12.8852332941,59.8508793828,27.2638873230,13.9843611590,3.9200784358,0.0435866257
157,"01","30000","a","danjo.0001","1","　男",471397,3672,3716,3959,3835,3953,3992,4170,4390,4502,4701,4812,4770,4917,5019,5013,5176,5312,5248,4709,3898,3669,3846,4139,4287,4380,4320,4569,4553,4603,4494,4747,4859,5424,5460,5981,6237,6761,6767,6661,6576,6393,6106,6134,6007,4669,6195,5794,5874,5817,5480,5851,6118,5930,5813,6205,6342,6247,6599,7082,7601,8036,9225,9289,8725,4903,5449,7013,6690,7119,6830,5795,5101,5460,5731,5605,5247,4744,4928,4622,4271,3925,3791,3458,3091,2699,2196,1790,1360,1091,930,832,525,421,339,276,189,133,96,66,45,21,13,5,3,2,2,-,-,-,-,-,4961,45.4053117684,46.9694511564,19135,21755,24531,24343,20321,22539,26471,33002,29309,29160,29917,33871,40178,33101,27692,23812,16964,7367,2393,529,44,2,-,65421,289111,111904,51111,10335,46,14.0257184265,61.9829944515,23.9912871219,10.9577734137,2.2157380648,0.0098620175
158,"01","30000","a","danjo.0002","1","　女",530801,3487,3624,3723,3593,3792,3765,3895,4194,4322,4410,4660,4646,4884,4768,4821,4864,4859,4861,4321,3748,3780,3903,4209,4373,4428,4603,4736,4795,4749,4976,5044,5052,5500,5555,5971,6431,6883,7148,6960,6876,6770,6852,6716,6771,5219,7092,6693,6464,6358,6227,6393,6580,6336,6032,6597,6590,6696,7282,7398,8128,8786,9949,9948,9476,5484,6243,7957,7638,8064,7822,6752,6055,6566,7025,7007,6768,6506,6800,6371,6067,5700,5670,5353,5080,4890,4367,3865,3529,3131,2725,2435,1633,1637,1240,1199,790,612,509,348,201,154,97,74,29,12,12,6,-,3,-,-,3813,49.0529120208,51.1109422492,18219,20586,23779,22653,20693,23859,27122,34298,32328,32834,31938,36094,43643,37724,33405,32512,26693,17617,8144,2460,366,21,-,62584,305462,158942,87813,28608,387,11.8757922382,57.9637487002,30.1604590617,16.6631877766,5.4285866092,0.0734362073
159,"01","31000","a","danjo.0000","0","鳥取県",588667,4603,4730,4894,4877,5077,4907,5223,5298,5200,5546,5417,5455,5545,5660,5519,5896,6127,6026,5407,4408,4595,4648,4927,5172,5435,5670,6107,6179,6093,6160,6631,6662,7035,7111,7456,7401,7948,7870,7731,7249,6785,6818,6733,7025,5515,6918,6833,6823,6929,6871,7219,7643,7375,7790,7972,8271,8338,8759,9086,9350,9827,10841,10973,9833,5627,6471,7516,7143,7201,7534,6368,5873,6476,6828,7109,6634,6474,6479,6426,6248,5904,5840,5201,5232,4739,4401,3676,3039,2938,2424,2156,1474,1284,1090,915,696,579,397,294,221,143,90,39,26,15,8,9,3,1,-,-,5004,46.8730783003,48.6474960312,24181,26174,27596,27864,24777,30209,34895,38199,32876,34374,37999,43804,47101,35865,32654,32261,26916,16478,6919,2187,313,21,-,77951,352098,153614,85095,25918,334,13.3554808168,60.3255645809,26.3189546022,14.5794747997,4.4405761544,0.0572248027
160,"01","31000","a","danjo.0001","1","　男",280701,2339,2443,2542,2442,2649,2458,2629,2720,2639,2798,2803,2836,2845,2934,2780,3014,3078,3083,2868,2347,2393,2456,2549,2674,2815,2891,3059,3115,3080,3070,3349,3347,3531,3608,3748,3792,4009,3927,3851,3641,3437,3397,3319,3395,2695,3440,3337,3365,3315,3408,3520,3792,3632,3886,3914,4118,4247,4357,4495,4714,4795,5459,5544,4866,2694,3146,3611,3375,3334,3526,2858,2570,2863,2981,3108,2768,2719,2809,2624,2427,2325,2242,1864,1853,1630,1444,1186,813,766,603,496,320,297,225,181,138,97,72,42,35,12,14,6,1,2,1,2,1,-,-,-,3021,44.6375864304,46.0014983518,12415,13244,14198,14390,12887,15215,17583,19220,16243,16865,18744,21931,23358,16992,14380,13347,9914,4812,1519,384,35,4,-,39857,176436,61387,30015,6754,39,14.3535724575,63.5393258427,22.1071016998,10.8092048401,2.4322961683,0.0140449438
161,"01","31000","a","danjo.0002","1","　女",307966,2264,2287,2352,2435,2428,2449,2594,2578,2561,2748,2614,2619,2700,2726,2739,2882,3049,2943,2539,2061,2202,2192,2378,2498,2620,2779,3048,3064,3013,3090,3282,3315,3504,3503,3708,3609,3939,3943,3880,3608,3348,3421,3414,3630,2820,3478,3496,3458,3614,3463,3699,3851,3743,3904,4058,4153,4091,4402,4591,4636,5032,5382,5429,4967,2933,3325,3905,3768,3867,4008,3510,3303,3613,3847,4001,3866,3755,3670,3802,3821,3579,3598,3337,3379,3109,2957,2490,2226,2172,1821,1660,1154,987,865,734,558,482,325,252,186,131,76,33,25,13,7,7,2,1,-,-,1983,48.9017902955,51.1058166710,11766,12930,13398,13474,11890,14994,17312,18979,16633,17509,19255,21873,23743,18873,18274,18914,17002,11666,5400,1803,278,17,-,38094,175662,92227,55080,19164,295,12.4497112585,57.4090717458,30.1412169957,18.0010000556,6.2630930477,0.0964105849
162,"01","32000","a","danjo.0000","0","島根県",717397,5595,5443,5748,5850,5789,5869,5973,6102,6275,6583,6491,6426,6560,6661,6853,7097,7574,7240,6197,4791,4769,5186,5333,5723,5937,6164,6398,6768,6776,7020,7344,7578,7960,8388,8375,8938,9162,9217,8757,8369,8126,8168,7998,8085,6393,7933,7844,8036,8026,8395,8551,9166,8897,8965,9482,9530,9960,10375,10965,11780,12605,13679,13679,13415,7039,8070,9404,9443,9480,9066,8077,7576,8589,9329,9628,9175,9116,9101,9259,8574,7960,8030,7371,6915,6703,5887,4955,4484,3940,3506,3217,2234,1946,1490,1302,978,832,559,424,263,196,129,86,40,25,19,8,5,5,2,-,3628,48.3592023470,51.0055094916,28425,30802,32991,32899,26948,33126,39645,44443,38770,40234,45061,52610,60417,45463,43199,45225,36979,22772,10189,3056,476,39,-,92218,414153,207398,118736,36532,515,12.9198662312,58.0233941233,29.0567396455,16.6350738124,5.1181824932,0.0721521949
163,"01","32000","a","danjo.0001","1","　男",342991,2862,2767,2948,3007,2935,2933,3048,3165,3173,3415,3317,3292,3328,3401,3554,3658,3899,3763,3226,2565,2411,2568,2626,2890,2969,3044,3268,3439,3472,3556,3724,3867,4138,4349,4336,4646,4654,4722,4454,4282,4124,4144,3971,4102,3242,3866,3967,3933,3971,4263,4251,4755,4486,4562,4800,4916,5092,5272,5507,6109,6398,6876,7016,6764,3472,3928,4434,4455,4498,4028,3650,3385,3864,4094,4128,3936,3851,3836,3863,3577,3122,3081,2777,2473,2342,1965,1519,1322,1130,925,823,546,475,330,251,215,147,115,78,45,30,18,9,6,3,3,-,-,-,-,-,2184,46.0947090289,48.3484009066,14519,15734,16892,17111,13464,16779,20414,22758,19583,20000,22854,26896,30526,21343,19121,19063,13795,6861,2425,600,66,3,-,47145,210385,83277,42813,9955,69,13.8333426250,61.7314198359,24.4352375391,12.5622419727,2.9210080779,0.0202460630
164,"01","32000","a","danjo.0002","1","　女",374406,2733,2676,2800,2843,2854,2936,2925,2937,3102,3168,3174,3134,3232,3260,3299,3439,3675,3477,2971,2226,2358,2618,2707,2833,2968,3120,3130,3329,3304,3464,3620,3711,3822,4039,4039,4292,4508,4495,4303,4087,4002,4024,4027,3983,3151,4067,3877,4103,4055,4132,4300,4411,4411,4403,4682,4614,4868,5103,5458,5671,6207,6803,6663,6651,3567,4142,4970,4988,4982,5038,4427,4191,4725,5235,5500,5239,5265,5265,5396,4997,4838,4949,4594,4442,4361,3922,3436,3162,2810,2581,2394,1688,1471,1160,1051,763,685,444,346,218,166,111,77,34,22,16,8,5,5,2,-,1444,50.4284618808,53.5291846468,13906,15068,16099,15788,13484,16347,19231,21685,19187,20234,22207,25714,29891,24120,24078,26162,23184,15911,7764,2456,410,36,-,45073,203768,124121,75923,26577,446,12.0851454036,54.6350566546,33.2797979419,20.3567655686,7.1259270381,0.1195832283
165,"01","33000","a","danjo.0000","0","岡山県",1945276,16309,16168,16781,16656,16575,16614,17274,17646,18497,18471,18436,18612,19093,19082,18639,19019,19200,18924,18885,18634,18987,19164,19392,19966,19969,20606,20968,21039,20815,21090,21761,22182,23308,24376,25979,27490,28590,28862,28248,27259,25845,25022,23894,23723,18746,23312,22530,21419,21572,20744,21898,23115,22669,22250,23580,23414,23060,25410,26297,29030,30288,35201,35759,33660,21342,23177,26895,25873,26156,26563,21351,19136,20891,22473,22330,20675,19286,20604,20101,19567,16989,16908,15667,14274,13834,11526,10023,9046,7667,6824,6102,4101,3653,3275,2675,1906,1585,1205,843,557,392,250,151,87,41,29,14,10,3,3,-,17212,45.6865534547,46.1741677763,82489,88502,93862,94662,97478,104518,117606,140449,117230,109577,113512,127211,156250,128664,106181,100233,77672,45086,19806,6096,921,59,-,264853,1178493,484718,249873,71968,980,13.7367328056,61.1231266182,25.1401405762,12.9597876419,3.7326561774,0.0508281883
166,"01","33000","a","danjo.0001","1","　男",933168,8324,8293,8707,8671,8651,8658,8887,8984,9406,9520,9530,9513,9816,9696,9530,9821,9934,9783,9576,9002,8998,9218,9622,9785,9845,10249,10380,10402,10267,10486,10963,11152,11669,12197,13038,13657,14315,14401,14148,13695,12808,12384,11700,11688,9218,11587,11026,10490,10653,10124,10680,11350,11093,10972,11683,11600,11480,12648,12946,14277,14611,17147,17467,16380,10589,11145,12675,12447,12560,12596,10087,8778,9504,10236,10057,9167,8493,8902,8573,8119,6889,6790,6088,5440,5039,4006,3252,2597,2054,1821,1433,961,768,699,572,388,293,218,137,89,47,29,28,12,6,5,2,1,1,-,-,10774,43.9099376188,43.9852840520,42646,45455,48085,48116,47468,51784,59019,70216,57798,53880,55778,62951,76194,61423,48662,43254,30246,13730,4433,1125,122,9,-,136186,583204,203004,92919,19419,131,14.7644065334,63.2272109316,22.0083825350,10.0736778427,2.1052825582,0.0142021739
167,"01","33000","a","danjo.0002","1","　女",1012108,7985,7875,8074,7985,7924,7956,8387,8662,9091,8951,8906,9099,9277,9386,9109,9198,9266,9141,9309,9632,9989,9946,9770,10181,10124,10357,10588,10637,10548,10604,10798,11030,11639,12179,12941,13833,14275,14461,14100,13564,13037,12638,12194,12035,9528,11725,11504,10929,10919,10620,11218,11765,11576,11278,11897,11814,11580,12762,13351,14753,15677,18054,18292,17280,10753,12032,14220,13426,13596,13967,11264,10358,11387,12237,12273,11508,10793,11702,11528,11448,10100,10118,9579,8834,8795,7520,6771,6449,5613,5003,4669,3140,2885,2576,2103,1518,1292,987,706,468,345,221,123,75,35,24,12,9,2,3,-,6438,47.3160539740,48.2260280245,39843,43047,45777,46546,50010,52734,58587,70233,59432,55697,57734,64260,80056,67241,57519,56979,47426,31356,15373,4971,799,50,-,128667,595289,281714,156954,52549,849,12.7941571291,59.1932741357,28.0125687353,15.6069088270,5.2252727038,0.0844213311
168,"01","33100","1","danjo.0000","0","岡山市",709584,6626,6422,6592,6542,6392,6285,6482,6696,6953,6793,6758,6866,7082,6973,6713,6805,6787,6741,7229,7909,8164,8248,8384,8379,8456,8563,8737,8707,8527,8518,8844,9159,9511,9991,10474,11043,11484,11572,11303,10964,10381,9884,9328,9325,7373,9285,8755,8315,8268,7845,8186,8443,8185,7904,8126,8207,7922,8546,8814,9679,9924,12031,12099,11553,7231,7920,8953,8607,8829,8685,6973,6093,6486,7107,6913,6419,5984,6428,6345,6037,5073,5016,4640,4122,4065,3280,2862,2655,2220,1977,1689,1139,943,900,721,528,453,367,249,166,124,74,42,23,13,8,4,7,-,1,-,8161,43.5680858769,42.6188357633,32574,33209,34392,35471,41631,43052,47979,56366,46291,42468,40844,43168,52838,42994,33572,31213,22916,12994,5392,1763,276,20,-,100175,450108,151140,74574,20445,296,14.2816816671,64.1706930055,21.5476253274,10.6318156091,2.9147889362,0.0421999279
169,"01","33100","1","danjo.0001","1","　男",341158,3351,3248,3442,3369,3283,3274,3331,3373,3519,3497,3472,3518,3698,3589,3420,3492,3508,3518,3745,3955,3976,4012,4244,4061,4146,4174,4195,4242,4201,4175,4314,4569,4788,4971,5162,5413,5712,5734,5646,5526,5137,4850,4526,4571,3584,4626,4243,4104,4087,3828,3979,4094,4019,3870,4019,4010,3940,4222,4275,4778,4797,5741,5822,5532,3570,3778,4209,4020,4267,4052,3292,2720,2886,3243,3041,2726,2599,2687,2674,2414,2000,2016,1816,1570,1471,1129,900,739,586,518,421,260,196,172,138,116,78,66,38,26,15,10,9,3,4,2,2,1,-,-,-,5161,41.9252924877,40.9997080008,16693,16994,17697,18218,20439,20987,23804,28031,22668,20888,19981,21225,25462,20326,15182,13100,8873,3872,1187,324,41,5,-,51384,221703,62910,27402,5429,46,15.2929936874,65.9836248538,18.7233814588,8.1554299592,1.6157882362,0.0136905984
170,"01","33100","1","danjo.0002","1","　女",368426,3275,3174,3150,3173,3109,3011,3151,3323,3434,3296,3286,3348,3384,3384,3293,3313,3279,3223,3484,3954,4188,4236,4140,4318,4310,4389,4542,4465,4326,4343,4530,4590,4723,5020,5312,5630,5772,5838,5657,5438,5244,5034,4802,4754,3789,4659,4512,4211,4181,4017,4207,4349,4166,4034,4107,4197,3982,4324,4539,4901,5127,6290,6277,6021,3661,4142,4744,4587,4562,4633,3681,3373,3600,3864,3872,3693,3385,3741,3671,3623,3073,3000,2824,2552,2594,2151,1962,1916,1634,1459,1268,879,747,728,583,412,375,301,211,140,109,64,33,20,9,6,2,6,-,1,-,3000,45.0785795209,44.2818685669,15881,16215,16695,17253,21192,22065,24175,28335,23623,21580,20863,21943,27376,22668,18390,18113,14043,9122,4205,1439,235,15,-,48791,228405,88230,47172,15016,250,13.3518140472,62.5037627317,24.1444232211,12.9087694910,4.1091766869,0.0684133039
171,"01","34000","a","danjo.0000","0","広島県",2860750,24756,24704,25026,25042,24586,24572,25182,25767,26145,26694,26324,26640,27192,27259,26921,27536,28035,27433,27044,26120,26261,26973,26871,28409,28584,29387,30237,31062,30897,31459,33371,33399,35759,36736,39371,41580,44141,44784,43660,42164,39921,39331,37927,37952,28881,36340,33638,33025,32976,32349,32910,33951,33654,32360,34251,34863,35403,38312,39148,43809,46406,52210,50577,51754,31815,34752,39170,38003,39396,38065,32247,27556,29679,31190,30994,29377,27131,26795,25772,24551,22614,22565,20723,19083,18147,15911,13645,12004,10721,9388,8333,5777,5109,4418,3710,2689,2235,1589,1149,777,540,368,208,142,52,41,15,10,9,3,7,32244,45.3158246792,45.6097413319,124114,128360,134336,136168,137098,153042,178636,216329,184012,168328,167126,191535,232762,189386,151666,133626,103132,61669,27347,8439,1310,78,7,386810,1765036,676660,335608,98850,1395,13.6754173405,62.4017060597,23.9228765999,11.8652037507,3.4947778085,0.0493193226
172,"01","34000","a","danjo.0001","1","　男",1380671,12610,12616,12783,12874,12676,12604,12763,13302,13407,13824,13428,13843,13954,13833,13659,14093,14430,14181,13987,13460,13456,13689,13655,14455,14429,14942,15265,15409,15573,16028,16774,16862,17912,18341,19919,20784,22229,22600,21620,20955,20050,19538,18779,18885,14258,18032,16626,16329,16328,16111,16300,16777,16443,15983,16906,17422,17596,18806,19253,21565,22671,25523,24766,25496,15530,16707,18860,17995,18584,17989,15062,12786,13740,14180,13977,12768,11765,11250,10771,9996,9133,9004,7861,6964,6547,5494,4344,3548,3134,2636,2222,1434,1231,1048,800,580,472,283,176,138,80,46,36,14,6,5,-,1,2,-,-,17805,43.5731311809,43.5211543553,63559,65900,68717,70151,69684,77217,89808,108188,91510,83426,82409,94642,113986,90135,69745,56550,39509,19156,6735,1649,182,8,-,198176,881021,283669,123789,27730,190,14.5411214309,64.6447266276,20.8141519416,9.0829912845,2.0346827935,0.0139412092
173,"01","34000","a","danjo.0002","1","　女",1480079,12146,12088,12243,12168,11910,11968,12419,12465,12738,12870,12896,12797,13238,13426,13262,13443,13605,13252,13057,12660,12805,13284,13216,13954,14155,14445,14972,15653,15324,15431,16597,16537,17847,18395,19452,20796,21912,22184,22040,21209,19871,19793,19148,19067,14623,18308,17012,16696,16648,16238,16610,17174,17211,16377,17345,17441,17807,19506,19895,22244,23735,26687,25811,26258,16285,18045,20310,20008,20812,20076,17185,14770,15939,17010,17017,16609,15366,15545,15001,14555,13481,13561,12862,12119,11600,10417,9301,8456,7587,6752,6111,4343,3878,3370,2910,2109,1763,1306,973,639,460,322,172,128,46,36,15,9,7,3,7,14439,46.9363165580,47.6072712027,60555,62460,65619,66017,67414,75825,88828,108141,92502,84902,84717,96893,118776,99251,81921,77076,63623,42513,20612,6790,1128,70,7,188634,884015,392991,211819,71120,1205,12.8704183838,60.3159711798,26.8136104364,14.4523211703,4.8524876504,0.0822166426
